TRIG,ACQ,EXT,RESP,PULS
0,0,0,1178,0
0,0,0,1178,0
0,0,0,1178,0
0,0,0,1178,0
0,0,0,1178,0
0,0,0,1178,0
0,0,0,1178,0
0,0,0,1178,0
0,0,0,1192,0
0,0,0,1192,0
0,0,0,1192,0
0,0,0,1192,0
0,0,0,1192,0
0,0,0,1192,0
0,0,0,1192,0
0,0,0,1192,0
0,0,0,1192,0
0,0,0,1192,0
0,0,0,1192,0
0,0,0,1192,0
0,0,0,1192,0
0,0,0,1192,0
0,0,0,1192,0
0,0,0,1192,0
0,0,0,1207,0
0,0,0,1207,0
0,0,0,1207,0
0,0,0,1207,0
0,0,0,1207,0
0,0,0,1207,0
0,0,0,1207,0
0,0,0,1207,0
0,0,0,1207,0
0,0,0,1207,0
0,0,0,1207,0
0,0,0,1207,0
0,0,0,1207,0
0,0,0,1207,0
0,0,0,1207,0
0,0,0,1250,0
0,0,0,1250,0
0,0,0,1250,0
0,0,0,1250,0
0,0,0,1250,0
0,0,0,1250,0
0,0,0,1250,0
0,0,0,1250,0
0,0,0,1265,0
0,0,0,1265,0
0,0,0,1265,0
0,0,0,1265,0
0,0,0,1265,0
0,0,0,1265,0
0,0,0,1265,0
0,0,0,1265,0
0,0,0,1265,0
0,0,0,1265,0
0,0,0,1265,0
0,0,0,1265,0
0,0,0,1265,0
0,0,0,1265,0
0,0,0,1265,0
0,0,0,1265,0
0,0,0,1279,0
0,0,0,1279,0
0,0,0,1279,0
0,0,0,1279,0
0,0,0,1279,0
0,0,0,1279,0
0,0,0,1279,0
0,0,0,1279,0
0,0,0,1294,0
0,0,0,1294,0
0,0,0,1294,0
0,0,0,1294,0
0,0,0,1294,0
0,0,0,1294,0
0,0,0,1294,0
0,0,0,1294,0
0,0,0,1294,0
0,0,0,1294,0
0,0,0,1294,0
0,0,0,1294,0
0,0,0,1294,0
0,0,0,1294,0
0,0,0,1294,0
0,0,0,1294,0
0,0,0,1308,0
0,0,0,1308,0
0,0,0,1308,0
0,0,0,1308,0
0,0,0,1308,0
0,0,0,1308,0
0,0,0,1308,0
0,0,0,1308,0
0,0,0,1337,0
0,0,0,1337,0
0,0,0,1337,0
0,0,0,1337,0
0,0,0,1337,0
0,0,0,1337,0
0,0,0,1337,0
0,0,0,1337,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1337,0
0,0,0,1337,0
0,0,0,1337,0
0,0,0,1337,0
0,0,0,1337,0
0,0,0,1337,0
0,0,0,1337,0
0,0,0,1337,0
0,0,0,1323,0
0,0,0,1323,0
0,0,0,1323,0
0,0,0,1323,0
0,0,0,1323,0
0,0,0,1323,0
0,0,0,1323,0
0,0,0,1323,0
0,0,0,1323,0
0,0,0,1323,0
0,0,0,1323,0
0,0,0,1323,0
0,0,0,1323,0
0,0,0,1323,0
0,0,0,1323,0
0,0,0,1323,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1395,0
0,0,0,1395,0
0,0,0,1395,0
0,0,0,1395,0
0,0,0,1395,0
0,0,0,1395,0
0,0,0,1395,0
0,0,0,1395,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1337,0
0,0,0,1337,0
0,0,0,1337,0
0,0,0,1337,0
0,0,0,1337,0
0,0,0,1337,0
0,0,0,1337,0
0,0,0,1337,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1352,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1366,0
0,0,0,1381,0
0,0,0,1381,0
0,0,0,1381,0
0,0,0,1381,0
0,0,0,1381,0
0,0,0,1381,0
0,0,0,1381,0
0,0,0,1381,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1410,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1424,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1453,0
0,0,0,1453,0
0,0,0,1453,0
0,0,0,1453,0
0,0,0,1453,0
0,0,0,1453,0
0,0,0,1453,0
0,0,0,1453,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1439,0
0,0,0,1453,0
0,0,0,1453,0
0,0,0,1453,0
0,0,0,1453,0
0,0,0,1453,0
0,0,0,1453,0
0,0,0,1453,0
0,0,0,1453,0
0,0,0,1482,0
0,0,0,1482,0
0,0,0,1482,0
0,0,0,1482,0
0,0,0,1482,0
0,0,0,1482,0
0,0,0,1482,0
0,0,0,1482,0
0,0,0,1497,0
0,0,0,1497,0
0,0,0,1497,0
0,0,0,1497,0
0,0,0,1497,0
0,0,0,1497,0
0,0,0,1497,0
0,0,0,1497,0
0,0,0,1497,0
0,0,0,1497,0
0,0,0,1497,0
0,0,0,1497,0
0,0,0,1497,0
0,0,0,1497,0
0,0,0,1497,0
0,0,0,1497,0
0,0,0,1511,0
0,0,0,1511,0
0,0,0,1511,0
0,0,0,1511,0
0,0,0,1511,0
0,0,0,1511,0
0,0,0,1511,0
0,0,0,1511,0
0,0,0,1526,0
0,0,0,1526,0
0,0,0,1526,0
0,0,0,1526,0
0,0,0,1526,0
0,0,0,1526,0
0,0,0,1526,0
0,0,0,1526,0
0,0,0,1540,0
0,0,0,1540,0
0,0,0,1540,0
0,0,0,1540,0
0,0,0,1540,0
0,0,0,1540,0
0,0,0,1540,0
0,0,0,1540,0
0,0,0,1569,0
0,0,0,1569,0
0,0,0,1569,0
0,0,0,1569,0
0,0,0,1569,0
0,0,0,1569,0
0,0,0,1569,0
0,0,0,1569,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1584,0
0,0,0,1598,0
0,0,0,1598,0
0,0,0,1598,0
0,0,0,1598,0
0,0,0,1598,0
0,0,0,1598,0
0,0,0,1598,0
0,0,0,1598,0
0,0,0,1598,0
