TRIG,ACQ,EXT,RESP,PULS
0,0,0,1674,0
0,0,0,1674,0
0,0,0,1674,0
0,0,0,1674,0
0,0,0,1674,0
0,0,0,1674,0
0,0,0,1674,0
0,0,0,1674,0
0,0,0,1692,0
0,0,0,1692,0
0,0,0,1692,0
0,0,0,1692,0
0,0,0,1692,0
0,0,0,1692,0
0,0,0,1692,0
0,0,0,1692,0
0,0,0,1712,0
0,0,0,1712,0
0,0,0,1712,0
0,0,0,1712,0
0,0,0,1712,0
0,0,0,1712,0
0,0,0,1712,0
0,0,0,1712,0
0,0,0,1735,0
0,0,0,1735,0
0,0,0,1735,0
0,0,0,1735,0
0,0,0,1735,0
0,0,0,1735,0
0,0,0,1735,0
0,0,0,1735,0
0,0,0,1760,0
0,0,0,1760,0
0,0,0,1760,0
0,0,0,1760,0
0,0,0,1760,0
0,0,0,1760,0
0,0,0,1760,0
0,0,0,1760,0
0,0,0,1784,0
0,0,0,1784,0
0,0,0,1784,0
0,0,0,1784,0
0,0,0,1784,0
0,0,0,1784,0
0,0,0,1784,0
0,0,0,1784,0
0,0,0,1807,0
0,0,0,1807,0
0,0,0,1807,0
0,0,0,1807,0
0,0,0,1807,0
0,0,0,1807,0
0,0,0,1807,0
0,0,0,1807,0
0,0,0,1829,0
0,0,0,1829,0
0,0,0,1829,0
0,0,0,1829,0
0,0,0,1829,0
0,0,0,1829,0
0,0,0,1829,0
0,0,0,1829,0
0,0,0,1852,0
0,0,0,1852,0
0,0,0,1852,0
0,0,0,1852,0
0,0,0,1852,0
0,0,0,1852,0
0,0,0,1852,0
0,0,0,1852,0
0,0,0,1877,0
0,0,0,1877,0
0,0,0,1877,0
0,0,0,1877,0
0,0,0,1877,0
0,0,0,1877,0
0,0,0,1877,0
0,0,0,1877,0
0,0,0,1899,0
0,0,0,1899,0
0,0,0,1899,0
0,0,0,1899,0
0,0,0,1899,0
0,0,0,1899,0
0,0,0,1899,0
0,0,0,1899,0
0,0,0,1922,0
0,0,0,1922,0
0,0,0,1922,0
0,0,0,1922,0
