TRIG,ACQ,EXT,RESP,PULS
0,0,0,1700,2133
0,0,0,1700,2133
0,0,0,1700,2128
0,0,0,1700,2128
0,0,0,1700,2120
0,0,0,1700,2120
0,0,0,1729,2113
0,0,0,1729,2113
0,0,0,1729,2105
0,0,0,1729,2105
0,0,0,1729,2098
0,0,0,1729,2098
0,0,0,1729,2090
0,0,0,1729,2090
0,0,0,1758,2083
0,0,0,1758,2083
0,0,0,1758,2080
0,0,0,1758,2080
0,0,0,1758,2075
0,0,0,1758,2075
0,0,0,1758,2070
0,0,0,1758,2070
0,0,0,1801,2065
0,0,0,1801,2065
0,0,0,1801,2060
0,0,0,1801,2060
0,0,0,1801,2055
0,0,0,1801,2055
0,0,0,1801,2050
0,0,0,1801,2050
0,0,0,1845,2043
0,0,0,1845,2043
0,0,0,1845,2035
0,0,0,1845,2035
0,0,0,1845,2030
0,0,0,1845,2030
0,0,0,1845,2023
0,0,0,1845,2023
0,0,0,1859,2018
0,0,0,1859,2018
0,0,0,1859,2010
0,0,0,1859,2010
0,0,0,1859,2008
0,0,0,1859,2008
0,0,0,1859,2000
0,0,0,1859,2000
0,0,0,1888,1995
0,0,0,1888,1995
0,0,0,1888,1988
0,0,0,1888,1988
0,0,0,1888,1983
0,0,0,1888,1983
0,0,0,1888,1980
0,0,0,1888,1980
0,0,0,1932,1978
0,0,0,1932,1978
0,0,0,1932,1975
0,0,0,1932,1975
0,0,0,1932,1973
0,0,0,1932,1973
0,0,0,1932,1970
0,0,0,1932,1970
0,0,0,1946,1968
0,0,0,1946,1968
0,0,0,1946,1965
0,0,0,1946,1965
0,0,0,1946,1960
0,0,0,1946,1960
0,0,0,1946,1953
0,0,0,1946,1953
0,0,0,1975,1950
0,0,0,1975,1950
0,0,0,1975,1945
0,0,0,1975,1945
0,0,0,1975,1945
0,0,0,1975,1945
0,0,0,1975,1943
0,0,0,1975,1943
0,0,0,1990,1940
0,0,0,1990,1940
0,0,0,1990,1940
0,0,0,1990,1940
0,0,0,1990,1940
0,0,0,1990,1940
0,0,0,1990,1938
0,0,0,1990,1938
0,0,0,2004,1938
0,0,0,2004,1938
0,0,0,2004,1938
0,0,0,2004,1938
0,0,0,2004,1940
0,0,0,2004,1940
0,0,0,2004,1940
0,0,0,2004,1940
0,0,0,2019,1938
0,0,0,2019,1938
0,0,0,2019,1935
0,0,0,2019,1935
0,0,0,2019,1933
0,0,0,2019,1933
0,0,0,2019,1930
0,0,0,2019,1930
0,0,0,2019,1925
0,0,0,2019,1925
0,0,0,2019,1920
0,0,0,2019,1920
0,0,0,2019,1920
0,0,0,2019,1920
0,0,0,2019,1920
0,0,0,2019,1920
0,0,0,2033,1920
0,0,0,2033,1920
0,0,0,2033,1920
0,0,0,2033,1920
0,0,0,2033,1915
0,0,0,2033,1915
0,0,0,2033,1910
0,0,0,2033,1910
0,0,0,2033,1908
0,0,0,2033,1908
0,0,0,2033,1905
0,0,0,2033,1905
0,0,0,2033,1900
0,0,0,2033,1900
0,0,0,2033,1898
0,0,0,2033,1898
0,0,0,2077,1898
0,0,0,2077,1898
0,0,0,2077,1890
0,0,0,2077,1890
0,0,0,2077,1890
0,0,0,2077,1890
0,0,0,2077,1888
0,0,0,2077,1888
0,0,0,2120,1885
0,0,0,2120,1885
0,0,0,2120,1888
0,0,0,2120,1888
0,0,0,2120,1885
0,0,0,2120,1885
0,0,0,2120,1885
0,0,0,2120,1885
0,0,0,2135,1885
0,0,0,2135,1885
0,0,0,2135,1885
0,0,0,2135,1885
0,0,0,2135,1888
0,0,0,2135,1888
0,0,0,2135,1890
0,0,0,2135,1890
0,0,0,2149,1890
